0,0.00273615,0.00547229,0.00820844,0.01094459,0.01368073,0.01641688,0.01915302,0.02188917,0.02462532,0.02736146,0.03009761,0.03283376,0.0355699,0.03830605,0.04104219,0.04377834,0.04651449,0.04925063,0.05198678,0.05472293,0.05745907,0.06019522,0.06293136,0.06566751,0.06840366,0.0711398,0.07387595,0.0766121,0.07934824,0.08208439,0.08482054,0.08755668,0.09029283,0.09302897,0.09576512,0.09850127,0.10123741,0.10397356,0.10670971,0.10944585,0.112182,0.11491814,0.11765429,0.12039044,0.12312658,0.12586273,0.12859888,0.13133502,0.13407117,0.13680731,0.13954346,0.14227961,0.14501575,0.1477519,0.15048805,0.15322419,0.15596034,0.15869649,0.15948327,0.16221941,0.16495556,0.16769171,0.17042785,0.173164,0.17590014,0.17863629,0.18137244,0.18410858,0.18684473,0.18958088,0.19231702,0.19505317,0.19778931,0.20052546,0.20326161,0.20599775,0.2087339,0.21147005,0.21420619,0.21694234,0.21967849,0.22241463,0.22515078,0.22788692,0.23062307,0.23335922,0.23609536,0.23883151,0.24156766,0.2443038,0.24703995,0.24977609,0.25251224,0.25524839,0.25798453,0.26072068,0.26345683,0.26619297,0.26892912,0.27166526,0.27361463
0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02828427,0.02827396,0.0280341,0.02746709,0.02654762,0.02522867,0.02342661,0.02099046,0.01825431,0.01551816,0.01299642,0.01136827,0.01041957,0.01002065,0.01,0.01059671,0.0113207,0.01203641,0.0127438,0.01344278,0.01413309,0.01481467,0.01548742,0.01615104,0.01680556,0.01745066,0.01808633,0.01871226,0.01932844,0.01993451,0.02053046,0.02111599,0.02169095,0.02225519,0.02280842,0.02335045,0.02388111,0.02440017,0.02490738,0.02540247,0.02588521,0.02635537,0.02681267,0.02725684,0.0276876,0.02810467,0.0285077,0.02889636,0.02927037,0.02962941,0.02997313,0.03030103,0.03061285,0.03090822,0.03118655,0.03144764,0.03162278
